iter	RMSE
1665	8.74802498
1666	8.748000348
1667	8.747951743
1668	8.747893542
1669	8.747843307
1670	8.747824014
1671	8.747792111
1672	8.747765092
1673	8.74776382
1674	8.747697384
1675	8.747693201
1676	8.74768979
1677	8.747639649
1678	8.747620459
1679	8.747598631
1680	8.747593294
1681	8.747528328
1682	8.747470832
1683	8.747460141
1684	8.747412043
1685	8.74740965
1686	8.747323914
1687	8.747321685
1688	8.747316471
1689	8.747307878
1690	8.747268561
1691	8.747230031
1692	8.747139728
1693	8.747070552
1694	8.747063967
1695	8.746982577
1696	8.746923612
1697	8.746852779
1698	8.746845136
1699	8.746817283
1700	8.746816366
1701	8.746766436
1702	8.746763404
1703	8.746637619
1704	8.746570337
1705	8.746520814
1706	8.74651602
1707	8.746493919
1708	8.746426892
1709	8.746412375
1710	8.746410467
1711	8.746398089
1712	8.746370841
1713	8.746302212
1714	8.746285844
1715	8.746270615
1716	8.746216919
1717	8.746212866
1718	8.746200582
1719	8.746178779
1720	8.746124581
1721	8.746052972
1722	8.746049779
1723	8.746045768
1724	8.746043316
1725	8.746024244
1726	8.745989545
1727	8.745917105
1728	8.7458945
1729	8.745847064
1730	8.745821062
1731	8.745766441
1732	8.745734322
1733	8.745726407
1734	8.745660891
1735	8.745582777
1736	8.745530334
1737	8.745479193
1738	8.745476089
1739	8.74539535
1740	8.745350924
1741	8.745349165
1742	8.74529615
1743	8.745260174
1744	8.745209866
1745	8.74514631
1746	8.745088069
1747	8.745040063
1748	8.745033464
1749	8.745011994
1750	8.744966065
1751	8.744962363
1752	8.744958128
1753	8.744940711
1754	8.744925232
1755	8.744922441
1756	8.744911813
1757	8.744850964
1758	8.744848508
1759	8.74481849
1760	8.744814637
1761	8.744812682
1762	8.744770596
1763	8.744730393
1764	8.744728986
1765	8.744706215
1766	8.744703993
1767	8.744654023
1768	8.744570578
1769	8.744565167
1770	8.744550678
1771	8.744485579
1772	8.744432658
1773	8.744411065
1774	8.744410038
1775	8.74440431
1776	8.744403735
1777	8.744395473
1778	8.744348769
1779	8.744291121
1780	8.744287885
1781	8.744214528
1782	8.744204767
1783	8.744201621
1784	8.744128542
1785	8.744105449
1786	8.744102789
1787	8.744056246
1788	8.744044341
1789	8.74404164
1790	8.74395472
1791	8.743922197
1792	8.743878589
1793	8.743832389
1794	8.743817278
1795	8.743806918
1796	8.743800316
1797	8.743760948
1798	8.743707208
1799	8.743702758
1800	8.743699671
1801	8.74368698
1802	8.743601913
1803	8.743601104
1804	8.743569538
1805	8.743547524
1806	8.743537609
1807	8.743511561
1808	8.743509722
1809	8.743498867
1810	8.743482929
1811	8.74348127
1812	8.743477433
1813	8.743475108
1814	8.743474079
1815	8.743453823
1816	8.743453346
1817	8.743442051
1818	8.74343772
1819	8.743430699
1820	8.74340175
1821	8.743388061
1822	8.74338437
1823	8.743335405
1824	8.743328493
1825	8.743236963
1826	8.743232952
1827	8.743214854
1828	8.743158452
1829	8.74307819
1830	8.74307695
1831	8.743068377
1832	8.742986447
1833	8.742944055
1834	8.742912694
1835	8.74290925
1836	8.742904257
1837	8.742829231
1838	8.742799461
1839	8.742774649
1840	8.742721461
1841	8.74271517
1842	8.742710866
1843	8.742661746
1844	8.74260524
1845	8.742589395
1846	8.742547349
1847	8.742504093
1848	8.742491133
1849	8.742446913
1850	8.742442623
1851	8.742360477
1852	8.742308677
1853	8.742276164
1854	8.742273775
1855	8.742202911
1856	8.742174216
1857	8.742115734
1858	8.742065722
1859	8.742051677
1860	8.741989826
1861	8.741939645
1862	8.741878931
1863	8.741826161
1864	8.741824458
1865	8.741821386
1866	8.741809398
1867	8.74179331
1868	8.741787337
1869	8.741779966
1870	8.741771433
1871	8.741749392
1872	8.741711653
1873	8.741649784
1874	8.741612076
1875	8.74154767
1876	8.74152313
1877	8.741439838
1878	8.741424996
1879	8.741393507
1880	8.741355102
1881	8.741329715
1882	8.741281255
1883	8.741275379
1884	8.741241769
1885	8.741232512
1886	8.741186581
1887	8.741136235
1888	8.741106739
1889	8.741063084
1890	8.741055886
1891	8.741023075
1892	8.741004848
1893	8.740934892
1894	8.740896914
1895	8.740855196
1896	8.740851592
1897	8.740814553
1898	8.740772197
1899	8.740769178
1900	8.740737038
1901	8.740698323
1902	8.740688113
1903	8.740637646
1904	8.740604165
1905	8.740556769
1906	8.740491231
1907	8.740438845
1908	8.740435632
1909	8.740429665
1910	8.740384581
1911	8.740327171
1912	8.740306073
1913	8.740297865
1914	8.740293649
1915	8.740281176
1916	8.740255926
1917	8.740215262
1918	8.740199506
1919	8.740157202
1920	8.740087157
1921	8.740038239
1922	8.740000157
1923	8.73999692
1924	8.739971843
1925	8.739958895
1926	8.739910799
1927	8.739851983
1928	8.739847993
1929	8.739843302
1930	8.739831343
1931	8.739768715
1932	8.739706085
1933	8.739663387
1934	8.739659971
1935	8.739647666
1936	8.739640845
1937	8.739639524
1938	8.73957321
1939	8.739552054
1940	8.739448846
1941	8.739417613
1942	8.739407155
1943	8.739387405
1944	8.739378529
1945	8.739373155
1946	8.739368718
1947	8.739331975
1948	8.739263613
1949	8.739212385
1950	8.739209824
1951	8.739207552
1952	8.739205018
1953	8.739128462
1954	8.739085851
1955	8.739060826
1956	8.739004058
1957	8.738956991
1958	8.738932625
1959	8.738920164
1960	8.738849105
1961	8.738838756
1962	8.738798008
1963	8.738716681
1964	8.738707922
1965	8.738695074
1966	8.73868188
1967	8.738629092
1968	8.738595748
1969	8.738566293
1970	8.73849769
1971	8.738467749
1972	8.738446541
1973	8.738402257
1974	8.738401819
1975	8.738331904
1976	8.738266982
1977	8.738256454
1978	8.738227782
1979	8.738182722
1980	8.738153406
1981	8.738107853
1982	8.738074749
1983	8.738002238
1984	8.737997307
1985	8.737957981
1986	8.737930024
1987	8.737891327
1988	8.737839498
1989	8.737832712
1990	8.737821892
1991	8.737789543
1992	8.737719995
1993	8.737703258
1994	8.737647893
1995	8.737597125
1996	8.737557209
1997	8.737552561
1998	8.737530684
1999	8.737457052
