iter	RMSE
1665	8.752345308
1666	8.752339433
1667	8.752255606
1668	8.752192757
1669	8.752144381
1670	8.752140651
1671	8.752135776
1672	8.752130874
1673	8.752123235
1674	8.752089542
1675	8.752060585
1676	8.752056577
1677	8.752015153
1678	8.752013459
1679	8.752002677
1680	8.751954736
1681	8.751926176
1682	8.751900634
1683	8.751850472
1684	8.751834279
1685	8.751732194
1686	8.751726305
1687	8.751675966
1688	8.751671887
1689	8.751593948
1690	8.751556291
1691	8.751489037
1692	8.751487122
1693	8.75148574
1694	8.751403917
1695	8.751353226
1696	8.751340186
1697	8.751311386
1698	8.751307604
1699	8.751304847
1700	8.751235442
1701	8.751215092
1702	8.7512087
1703	8.751125643
1704	8.751067077
1705	8.751062921
1706	8.750992958
1707	8.75099167
1708	8.750990362
1709	8.75098915
1710	8.750985863
1711	8.750941643
1712	8.750915703
1713	8.750913619
1714	8.750873325
1715	8.750768287
1716	8.750704815
1717	8.750665257
1718	8.750649991
1719	8.750576612
1720	8.750567862
1721	8.750559346
1722	8.750528472
1723	8.750515009
1724	8.750513221
1725	8.750508881
1726	8.750481855
1727	8.750435841
1728	8.750367251
1729	8.750362335
1730	8.750359828
1731	8.750288507
1732	8.750234067
1733	8.750161948
1734	8.750140678
1735	8.750136622
1736	8.750084603
1737	8.750070653
1738	8.750068788
1739	8.750029553
1740	8.749962006
1741	8.74992381
1742	8.749909013
1743	8.749835107
1744	8.749831149
1745	8.749784946
1746	8.74969276
1747	8.749646159
1748	8.749629051
1749	8.74960729
1750	8.749574214
1751	8.749476901
1752	8.7494689
1753	8.749448659
1754	8.749409485
1755	8.749403707
1756	8.749326408
1757	8.749247145
1758	8.749172459
1759	8.749080126
1760	8.748997188
1761	8.748956494
1762	8.748953077
1763	8.748916193
1764	8.74884852
1765	8.748803843
1766	8.748762144
1767	8.748759436
1768	8.748668322
1769	8.748660237
1770	8.748656067
1771	8.748651757
1772	8.748616729
1773	8.74859062
1774	8.748551862
1775	8.748508116
1776	8.748469675
1777	8.748422041
1778	8.748360678
1779	8.74829547
1780	8.748266882
1781	8.748192211
1782	8.74817951
1783	8.748116049
1784	8.748043804
1785	8.747983358
1786	8.747953884
1787	8.747946808
1788	8.747945926
1789	8.747941612
1790	8.747937456
1791	8.747924339
1792	8.74790284
1793	8.747887174
1794	8.747883701
1795	8.747873841
1796	8.747838804
1797	8.74779442
1798	8.747762476
1799	8.747756796
1800	8.747698511
1801	8.747641194
1802	8.747530869
1803	8.747464825
1804	8.747415676
1805	8.747396089
1806	8.747361629
1807	8.747359705
1808	8.74733399
1809	8.74732653
1810	8.747307019
1811	8.747272879
1812	8.747268383
1813	8.747262731
1814	8.7472125
1815	8.747210436
1816	8.747208158
1817	8.74720643
1818	8.747188044
1819	8.7471797
1820	8.747162343
1821	8.747059501
1822	8.746976925
1823	8.746970747
1824	8.746968255
1825	8.74689993
1826	8.746895794
1827	8.746833041
1828	8.746760638
1829	8.746703253
1830	8.746643705
1831	8.74659843
1832	8.746546933
1833	8.746480209
1834	8.746476473
1835	8.746430135
1836	8.746424508
1837	8.746390036
1838	8.746365475
1839	8.746330687
1840	8.74628882
1841	8.746285719
1842	8.746218603
1843	8.746159955
1844	8.746158147
1845	8.746101108
1846	8.746093778
1847	8.74609055
1848	8.745985003
1849	8.745931953
1850	8.745875795
1851	8.745872407
1852	8.745866739
1853	8.745862942
1854	8.745830506
1855	8.745829354
1856	8.745765837
1857	8.745763432
1858	8.745756095
1859	8.745737494
1860	8.745736681
1861	8.745690957
1862	8.745631123
1863	8.745626394
1864	8.745624702
1865	8.745569805
1866	8.745556333
1867	8.745523706
1868	8.745479484
1869	8.745478748
1870	8.745470186
1871	8.745418237
1872	8.745379713
1873	8.745352183
1874	8.745341827
1875	8.745284163
1876	8.74523505
1877	8.745228706
1878	8.745221665
1879	8.745183422
1880	8.745179998
1881	8.745173532
1882	8.745134632
1883	8.745121385
1884	8.745081197
1885	8.745028455
1886	8.744996214
1887	8.744977095
1888	8.744973253
1889	8.744925012
1890	8.744919768
1891	8.744892922
1892	8.744845878
1893	8.744792282
1894	8.744760009
1895	8.744731263
1896	8.744729201
1897	8.7447249
1898	8.744723273
1899	8.744619969
1900	8.744618507
1901	8.744615939
1902	8.744610627
1903	8.744573524
1904	8.744546865
1905	8.744544431
1906	8.744539495
1907	8.744496913
1908	8.744430791
1909	8.744340293
1910	8.744294728
1911	8.744248846
1912	8.744202034
1913	8.744197227
1914	8.744196363
1915	8.744132381
1916	8.744131944
1917	8.744062268
1918	8.744002429
1919	8.743969509
1920	8.743919364
1921	8.743865902
1922	8.743864242
1923	8.743861032
1924	8.743848661
1925	8.74384505
1926	8.743830989
1927	8.743800922
1928	8.743782889
1929	8.743777986
1930	8.743722903
1931	8.743662715
1932	8.74361919
1933	8.743615386
1934	8.74358746
1935	8.743559933
1936	8.74351091
1937	8.743463151
1938	8.743406724
1939	8.743405687
1940	8.743383043
1941	8.743356278
1942	8.743316829
1943	8.743281695
1944	8.743239569
1945	8.74317777
1946	8.743174266
1947	8.743131395
1948	8.743128204
1949	8.743110295
1950	8.743057963
1951	8.742951442
1952	8.742950172
1953	8.742948767
1954	8.742945893
1955	8.742920432
1956	8.742903231
1957	8.742900349
1958	8.742892415
1959	8.742890442
1960	8.742868812
1961	8.742865473
1962	8.74286418
1963	8.742855333
1964	8.742770145
1965	8.742763402
1966	8.742761422
1967	8.74275439
1968	8.742741419
1969	8.742732735
1970	8.742728319
1971	8.74265623
1972	8.742577878
1973	8.742563104
1974	8.742559926
1975	8.742531605
1976	8.742530009
1977	8.74249939
1978	8.742421642
1979	8.742396825
1980	8.742392125
1981	8.74235675
1982	8.742289008
1983	8.742282551
1984	8.742278435
1985	8.742231963
1986	8.742200861
1987	8.742134111
1988	8.742103119
1989	8.742085917
1990	8.742030719
1991	8.742010933
1992	8.742008984
1993	8.742004869
1994	8.741962281
1995	8.741956194
1996	8.74192897
1997	8.741898861
1998	8.741848474
1999	8.741818632
