iter	RMSE
1664	8.7503252
1665	8.750195469
1666	8.75019491
1667	8.750190994
1668	8.750161285
1669	8.750116848
1670	8.750108279
1671	8.750019571
1672	8.75001833
1673	8.749942285
1674	8.749926246
1675	8.749895775
1676	8.7498514
1677	8.749847778
1678	8.749836432
1679	8.749794037
1680	8.749775056
1681	8.749764565
1682	8.749718765
1683	8.749673525
1684	8.749664874
1685	8.749637969
1686	8.749636617
1687	8.749614261
1688	8.749551264
1689	8.749528473
1690	8.749483423
1691	8.749448429
1692	8.749413749
1693	8.749359984
1694	8.749325776
1695	8.749324103
1696	8.749301381
1697	8.749297996
1698	8.74923177
1699	8.749180237
1700	8.74917695
1701	8.749174354
1702	8.749170305
1703	8.749169497
1704	8.749124424
1705	8.749113697
1706	8.749110929
1707	8.749110467
1708	8.749061719
1709	8.749027382
1710	8.749024274
1711	8.748993576
1712	8.74893517
1713	8.748931282
1714	8.748921778
1715	8.748910671
1716	8.748849162
1717	8.748770365
1718	8.74871332
1719	8.748639396
1720	8.748585767
1721	8.748585031
1722	8.748481801
1723	8.748475414
1724	8.748404508
1725	8.748332977
1726	8.748281573
1727	8.748222131
1728	8.748146071
1729	8.74806285
1730	8.747961709
1731	8.747956776
1732	8.747895962
1733	8.747850924
1734	8.747847915
1735	8.747818494
1736	8.747789233
1737	8.747785332
1738	8.747784752
1739	8.747717769
1740	8.747662803
1741	8.747561881
1742	8.747529702
1743	8.747523882
1744	8.74752287
1745	8.747458669
1746	8.74735364
1747	8.747344468
1748	8.747331018
1749	8.747249939
1750	8.747248565
1751	8.747238456
1752	8.747185348
1753	8.747143191
1754	8.747088512
1755	8.747085195
1756	8.747074218
1757	8.746994829
1758	8.746936276
1759	8.746846628
1760	8.746799336
1761	8.746699983
1762	8.746697329
1763	8.746607793
1764	8.746543065
1765	8.746522193
1766	8.746493331
1767	8.746456064
1768	8.746453726
1769	8.746439664
1770	8.746436546
1771	8.746403032
1772	8.746390516
1773	8.746384757
1774	8.746357935
1775	8.746277176
1776	8.746238363
1777	8.746185336
1778	8.74613388
1779	8.746116184
1780	8.746090795
1781	8.74602827
1782	8.745963682
1783	8.745902954
1784	8.745852639
1785	8.745808203
1786	8.74580008
1787	8.745714196
1788	8.745678421
1789	8.745553804
1790	8.745535408
1791	8.745508516
1792	8.745483536
1793	8.745482781
1794	8.745478787
1795	8.745469748
1796	8.745445156
1797	8.745429741
1798	8.745342299
1799	8.745329664
1800	8.745317053
1801	8.745260403
1802	8.745201617
1803	8.745169953
1804	8.74516013
1805	8.745158146
1806	8.745152828
1807	8.745150747
1808	8.745089782
1809	8.745036037
1810	8.745027495
1811	8.74494759
1812	8.744913992
1813	8.744836985
1814	8.744747078
1815	8.74469363
1816	8.744624731
1817	8.744592726
1818	8.744504843
1819	8.744437064
1820	8.744405277
1821	8.74440246
1822	8.744365867
1823	8.744303614
1824	8.74428341
1825	8.744270175
1826	8.744267246
1827	8.744233711
1828	8.744229304
1829	8.744170503
1830	8.744097343
1831	8.743999382
1832	8.743895118
1833	8.743851588
1834	8.74379963
1835	8.743738569
1836	8.743685464
1837	8.743647478
1838	8.743642894
1839	8.743572143
1840	8.743534515
1841	8.743472886
1842	8.743427976
1843	8.743373629
1844	8.743350843
1845	8.74331116
1846	8.743272524
1847	8.743257573
1848	8.74325438
1849	8.743168154
1850	8.743161721
1851	8.743095411
1852	8.743071569
1853	8.743011458
1854	8.742976051
1855	8.742907034
1856	8.74290216
1857	8.74290144
1858	8.742894938
1859	8.742818301
1860	8.742769251
1861	8.742715587
1862	8.742708585
1863	8.742678343
1864	8.74265253
1865	8.742619021
1866	8.742539691
1867	8.742530753
1868	8.742490275
1869	8.742480144
1870	8.742424424
1871	8.74238886
1872	8.74231823
1873	8.742266749
1874	8.742263361
1875	8.742255923
1876	8.742233426
1877	8.742180774
1878	8.742159751
1879	8.742100286
1880	8.742044925
1881	8.741967386
1882	8.741912153
1883	8.741872646
1884	8.741834692
1885	8.741781741
1886	8.741741146
1887	8.741693671
1888	8.741666858
1889	8.74158763
1890	8.741545269
1891	8.741453413
1892	8.741362422
1893	8.74134472
1894	8.741285723
1895	8.741230125
1896	8.741174033
1897	8.741159021
1898	8.741126005
1899	8.741101487
1900	8.74104622
1901	8.741040355
1902	8.740980289
1903	8.740966067
1904	8.740923481
1905	8.740917984
1906	8.740876458
1907	8.74081043
1908	8.74079735
1909	8.740714445
1910	8.740653692
1911	8.740605616
1912	8.740601051
1913	8.74060061
1914	8.740570581
1915	8.740567014
1916	8.740522534
1917	8.740455675
1918	8.740387244
1919	8.740270884
1920	8.740234722
1921	8.740214522
1922	8.740176263
1923	8.740111545
1924	8.740061566
1925	8.740021935
1926	8.740016224
1927	8.739926208
1928	8.739913954
1929	8.739903624
1930	8.739824427
1931	8.73974853
1932	8.739744076
1933	8.739735865
1934	8.73972418
1935	8.739677927
1936	8.739660438
1937	8.739552878
1938	8.739494154
1939	8.73947633
1940	8.739456048
1941	8.739409517
1942	8.739380423
1943	8.739362223
1944	8.739304731
1945	8.739251633
1946	8.739238441
1947	8.739162842
1948	8.739145825
1949	8.739100083
1950	8.739087003
1951	8.739085288
1952	8.739058424
1953	8.73904044
1954	8.739023409
1955	8.739013758
1956	8.738994729
1957	8.738994116
1958	8.738964836
1959	8.738921534
1960	8.738874059
1961	8.738826611
1962	8.738767236
1963	8.738748803
1964	8.738681002
1965	8.738668497
1966	8.738609768
1967	8.73860844
1968	8.738571854
1969	8.738566309
1970	8.738528415
1971	8.738511932
1972	8.738484037
1973	8.738424409
1974	8.738378588
1975	8.738350879
1976	8.738344736
1977	8.738289794
1978	8.738274977
1979	8.738220009
1980	8.738162988
1981	8.738131867
1982	8.738110479
1983	8.738081732
1984	8.738060218
1985	8.738054876
1986	8.73804744
1987	8.737996108
1988	8.737987308
1989	8.73795582
1990	8.737868862
1991	8.737810534
1992	8.737775024
1993	8.737769307
1994	8.737753963
1995	8.737743753
1996	8.737724996
1997	8.737666467
1998	8.737602447
1999	8.737596137
